Channel,Date,Product ID,Product name,Product category,Brand,All traffic,All impressions,Orders,Payment,Revenue,Product name_Map,Sponsored product name,Paid_Product category,Paid_Brand,Sponsored product ID,Ad spend,Sponsored revenue,Sponsored impressions,Sponsored traffic,Sponsored payment,Sponsored product name_Map,Order value,Like,Product page bounce count,All traffic from search,Year,Month,Day of the Week,Is Weekend,Quarter,Is Double Day,Is National Holiday,Is Lunar Tet,Is Seasonal Holiday
Shopee,2024-08-22,10568187216,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",4. Carraro bean,Carraro,5,12,0,0,0,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý","Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",4. Carraro bean,Carraro,10568187216,6309,0,254,4,0,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",0,0,0,3,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,10868192504,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",4. Carraro bean,Carraro,1,1,0,0,0,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý","Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",4. Carraro bean,Carraro,10868192504,2400,0,66,1,0,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",0,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,11370393236,"Máy tạo bọt sữa Melitta Cremio II Đen - Nhập khẩu chính hãng 100% từ thương hiệu Melitta, Đức",6. Other Melitta products,Melitta,2,3,0,0,0,"Máy tạo bọt sữa Melitta Cremio II Đen - Nhập khẩu chính hãng 100% từ thương hiệu Melitta, Đức",,,,,,,,,,,0,0,0,2,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,11594471132,Máy xay cà phê mini Scala Zero Static - Thương Hiệu Solis (Thụy Sĩ),12. Other Solis products,Solis,1,2,0,0,0,Máy xay cà phê mini Scala Zero Static - Thương Hiệu Solis (Thụy Sĩ),,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,12651682939,"Dung dịch làm sạch hệ thống sữa máy pha cà phê - Perfect Clean Milk System Cleaner-Nhập khẩu chính hãng từ Melitta, Đức",6. Other Melitta products,Melitta,1,2,0,0,0,"Dung dịch làm sạch hệ thống sữa máy pha cà phê - Perfect Clean Milk System Cleaner-Nhập khẩu chính hãng từ Melitta, Đức",,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,13119554022,Combo 03 hộp cà phê viên nén Carraro - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,3. Carraro capsules,Carraro,11,29,2,1,495720,Combo 03 hộp cà phê viên nén Carraro - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,,,,,,,,,,,1239300,0,3,2,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,13246009344,Combo trải nghiệm Mix ngẫu nhiên 6 hộp cà phê viên nén Carraro (Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso),3. Carraro capsules,Carraro,5,16,0,0,0,Combo trải nghiệm Mix ngẫu nhiên 6 hộp cà phê viên nén Carraro (Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso),,,,,,,,,,,0,0,1,2,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,13348395624,"Combo 4 hộp Cà phê viên nén Carraro ngẫu nhiên-Nhập khẩu chính hãng từ Carraro, Ý -Tương thích với máy capsule Nespresso",3. Carraro capsules,Carraro,4,5,0,0,0,"Combo 4 hộp Cà phê viên nén Carraro ngẫu nhiên-Nhập khẩu chính hãng từ Carraro, Ý -Tương thích với máy capsule Nespress",,,,,,,,,,,0,0,2,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,13894353413,Set 2 ly thủy tinh Melitta 2 lớp 80ml - Nhập khẩu từ Đức,6. Other Melitta products,Melitta,1,1,0,0,0,Set 2 ly thủy tinh Melitta 2 lớp 80ml - Nhập khẩu từ Đức,,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,14018688016,Máy xay sinh tố đá xay chuyên nghiệp Vitamix Drink Machine Advance® - Nhập khẩu chính hãng từ Mỹ,15. Máy xay sinh tố Vitamix,Vitamix,3,3,0,0,0,Máy xay sinh tố đá xay chuyên nghiệp Vitamix Drink Machine Advance® - Nhập khẩu chính hãng từ Mỹ,,,,,,,,,,,0,0,1,2,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,14400183392,"Thanh lọc nước máy pha cà phê tự động Melitta - Pro Aqua Filter Catridge - Nhập khẩu chính hãng 100% từ Melitta, Đức",6. Other Melitta products,Melitta,0,0,0,0,0,"Thanh lọc nước máy pha cà phê tự động Melitta - Pro Aqua Filter Catridge - Nhập khẩu chính hãng 100% từ Melitta, Đức",,,,,,,,,,,0,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,14867211186,Máy xay sinh tố chống ồn Vitamix The Quiet One - Nhập khẩu từ Mỹ,15. Máy xay sinh tố Vitamix,Vitamix,3,3,0,0,0,Máy xay sinh tố chống ồn Vitamix The Quiet One - Nhập khẩu từ Mỹ,,,,,,,,,,,0,0,2,3,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,15197931698,Combo Cà phê viên nén nhôm Carraro Gran Crema - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,4,7,0,0,0,Combo Cà phê viên nén nhôm Carraro Gran Crema - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,15300173415,"Dung dịch lọc cặn máy pha cà phê Anti Calc Bio Liquid Multi Usage 250ml - Nhập khẩu chính hãng 100% từ Melitta, Đức",6. Other Melitta products,Melitta,1,4,0,0,0,"Dung dịch lọc cặn máy pha cà phê Anti Calc Bio Liquid Multi Usage 250ml - Nhập khẩu chính hãng 100% từ Melitta, Đức",,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,15680165920,Máy pha cà phê văn phòng tự động Melitta Latticia OT - Nhập khẩu từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,1,1,0,0,0,Máy pha cà phê văn phòng tự động Melitta Latticia OT - Nhập khẩu từ Đức,,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,17132859172,Máy Pha Cà Phê Tự Động Melitta CI Touch Plus - Nhập khẩu từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,1,1,0,0,0,Máy Pha Cà Phê Tự Động Melitta CI Touch Plus - Nhập khẩu từ Đức,,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,18091706749,Combo Cà phê viên nén nhôm Decerato Carraro (Cà phê Dewaxed) - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,4,4,0,0,0,Combo Cà phê viên nén nhôm Decerato Carraro (Cà phê Dewaxed) - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,20043721993,Cà phê hạt Carraro Globo Marrone - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la đắng,4. Carraro bean,Carraro,2,2,0,0,0,Cà phê hạt Carraro Globo Marrone - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la đắng,Cà phê hạt Carraro Globo Marrone - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la đắng,4. Carraro bean,Carraro,20043721993,6686,0,44,1,0,Cà phê hạt Carraro Globo Marrone - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la đắng,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,20071067774,Máy xay cà phê Eureka Mignon Turbo 65 15BL - Nhập khẩu chính hãng từ Ý,7.1. Máy xay cà phê Eureka,Eureka,1,1,0,0,0,Máy xay cà phê Eureka Mignon Turbo 65 15BL - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,20182692618,Combo Cà phê viên nén nhôm Carraro Dolci Arabica - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,3,15,0,0,0,Combo Cà phê viên nén nhôm Carraro Dolci Arabica - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,20813880703,Máy pha cà phê viên nén Scishare - Nhập khẩu chính hãng,Scishare,Scishare,4,8,0,0,0,Máy pha cà phê viên nén Scishare - Nhập khẩu chính hãng,,,,,,,,,,,0,0,2,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,21382736254,Combo Cà phê viên nén nhôm Carraro Intenso - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,4,4,0,0,0,Combo Cà phê viên nén nhôm Carraro Intenso - Nhập khẩu từ Ý,,,,,,,,,,,0,0,1,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,22150796991,Combo Cà phê viên nén nhôm Carraro Ristretto - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,5,7,0,0,0,Combo Cà phê viên nén nhôm Carraro Ristretto - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,2,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,22187664281,Combo Cà phê viên nén nhôm Carraro Honduras - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,1,1,0,0,0,Combo Cà phê viên nén nhôm Carraro Honduras - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,22349810686,Máy xay sinh tố công nghiệp Vitamix Vita-Prep 3 - Nhập khẩu chính hãng từ Mỹ,15. Máy xay sinh tố Vitamix,Vitamix,1,1,0,0,0,Máy xay sinh tố công nghiệp Vitamix Vita-Prep 3 - Nhập khẩu chính hãng từ Mỹ,,,,,,,,,,,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,22362204053,Combo Cà phê viên nén nhôm Carraro Ethiopia - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,7,18,0,0,0,Combo Cà phê viên nén nhôm Carraro Ethiopia - Nhập khẩu từ Ý,,,,,,,,,,,0,0,2,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,23061956391,(SAMPLE) Try Out - Hộp 4 viên cà phê viên nén Carraro Aluminum - Nhập khẩu từ Ý,Free sample,Carraro,1,2,0,0,0,(SAMPLE) Try Out - Hộp 4 viên cà phê viên nén Carraro Aluminum - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,23250664798,Combo Cà phê viên nén nhôm Carraro Decaffeinated (Cà phê Decaf) - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,3,11,1,1,82000,Combo Cà phê viên nén nhôm Carraro Decaffeinated (Cà phê Decaf) - Nhập khẩu từ Ý,,,,,,,,,,,82000,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,23264198705,"Máy xay cà phê Eureka Mignon Manuale C 50 15BL Đen - Nhập khẩu chính hãng từ thương hiệu Eureka, Ý",7.1. Máy xay cà phê Eureka,Eureka,2,4,0,0,0,"Máy xay cà phê Eureka Mignon Manuale C 50 15BL Đen - Nhập khẩu chính hãng từ thương hiệu Eureka, Ý",,,,,,,,,,,0,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,23781573151,Máy pha cà phê ECM Puristika - It's simply about espresso - Nhập khẩu chính hãng,9. Máy pha cà phê ECM,ECM,3,3,0,0,0,Máy pha cà phê ECM Puristika - It's simply about espresso - Nhập khẩu chính hãng,,,,,,,,,,,0,0,1,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,24083454411,"Cà phê hạt Carraro Villaggio Nemaya 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, vị chua thanh",4. Carraro bean,Carraro,2,3,0,0,0,"Cà phê hạt Carraro Villaggio Nemaya 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, vị chua thanh","Cà phê hạt Carraro Villaggio Nemaya 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, vị chua thanh",4. Carraro bean,Carraro,24083454411,6000,0,184,1,0,"Cà phê hạt Carraro Villaggio Nemaya 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, vị chua thanh",0,0,1,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,24980934229,Cà phê viên nén Carraro vị Caramel 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,16,32,5,5,445964,Cà phê viên nén Carraro vị Caramel 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,445964,0,3,7,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,26650294525,Cà phê hạt Carraro Decaff. Tazza D'Oro 500g - Nhập khẩu chính hãng từ Ý,4. Carraro bean,Carraro,2,2,0,0,0,Cà phê hạt Carraro Decaff. Tazza D'Oro 500g - Nhập khẩu chính hãng từ Ý,Cà phê hạt Carraro Decaff. Tazza D'Oro 500g - Nhập khẩu chính hãng từ Ý,4. Carraro bean,Carraro,26650294525,5484,0,75,2,0,Cà phê hạt Carraro Decaff. Tazza D'Oro 500g - Nhập khẩu chính hãng từ Ý,0,0,1,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,27050305759,Cà phê viên nén Carraro Rwanda 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,2,2,0,0,0,Cà phê viên nén Carraro Rwanda 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,27955238535,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,4. Carraro bean,Carraro,1,1,0,0,0,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,4. Carraro bean,Carraro,27955238535,2154,0,156,1,0,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,0,0,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,28055739844,Cà phê viên nén Carraro - Gourmet Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,3. Carraro capsules,Carraro,50,101,4,4,813415,Cà phê viên nén Carraro - Gourmet Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,Cà phê viên nén Carraro - Gourmet Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,3. Carraro capsules,Carraro,28055739844,115262,927360,1257,25,9,Cà phê viên nén Carraro - Gourmet Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,813415,3,5,30,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,28250294970,Cà phê viên nén Carraro vị Vanilla 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,6,15,2,2,186000,Cà phê viên nén Carraro vị Vanilla 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,186000,1,0,1,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,29000294903,Cà phê viên nén Carraro vị Hazelnut 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,11,27,3,3,259000,Cà phê viên nén Carraro vị Hazelnut 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,259000,0,0,0,2024,8,3,0,3,0,0,0,0
Shopee,2024-08-22,,,,,,,,,,,"Cà phê hạt Carraro Decerato 500g - Nhập khẩu từ Ý - Hương vị tinh tế, dễ tiêu hóa",4. Carraro bean,Carraro,25428108742,0,0,84,0,0,"Cà phê hạt Carraro Decerato 500g - Nhập khẩu từ Ý - Hương vị tinh tế, dễ tiêu hóa",,,,,,,,,,,,,
Shopee,2024-08-22,,,,,,,,,,,"Cà phê hạt Carraro Villaggio Catuai 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, hương vị sôcôla",4. Carraro bean,Carraro,27755241789,0,0,119,0,0,"Cà phê hạt Carraro Villaggio Catuai 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, hương vị sôcôla",,,,,,,,,,,,,
Shopee,2024-08-23,6288244851,Cà phê hạt Carraro Globo Rosso - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la dịu nhẹ,4. Carraro bean,Carraro,2,3,0,0,0,Cà phê hạt Carraro Globo Rosso - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la dịu nhẹ,,,,,,,,,,,0,0,0,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,8452337712,"Combo 3 Hộp Giấy Lọc Cà Phê Melitta 100-Nhập khẩu 100% từ thương hiệu Melitta, Đức",6. Other Melitta products,Melitta,1,1,0,0,0,"Combo 3 Hộp Giấy Lọc Cà Phê Melitta 100-Nhập khẩu 100% từ thương hiệu Melitta, Đức",,,,,,,,,,,0,0,0,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,8496629533,Máy pha cà phê tự động Melitta Caffeo Solo - Nhập khẩu từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,5,11,0,0,0,Máy pha cà phê tự động Melitta Caffeo Solo - Nhập khẩu từ Đức,,,,,,,,,,,0,0,2,2,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,8596854711,"Viên rửa vệ sinh máy pha cà phê Melitta - Perfect Clean espresso machine - Nhập khẩu chính hãng 100% từ Melitta, Đức",6. Other Melitta products,Melitta,1,1,0,0,0,"Viên rửa vệ sinh máy pha cà phê Melitta - Perfect Clean espresso machine - Nhập khẩu chính hãng 100% từ Melitta, Đức",,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,8652313405,Cà phê hạt Carraro Globo Arabica - Nhập khẩu từ Ý - Hương hoa nhài và cánh hoa hồng nồng nàn,4. Carraro bean,Carraro,1,1,0,0,0,Cà phê hạt Carraro Globo Arabica - Nhập khẩu từ Ý - Hương hoa nhài và cánh hoa hồng nồng nàn,,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,9352310017,Cà phê viên nén nhôm Carraro Brasile - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,3. Carraro capsules,Carraro,1,2,0,0,0,Cà phê viên nén nhôm Carraro Brasile - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,9352331173,"Dụng cụ pha trà Melitta Tea Infuser - Nhập khẩu chính hãng từ thương hiệu Melitta, Đức",6. Other Melitta products,Melitta,2,2,1,1,107730,"Dụng cụ pha trà Melitta Tea Infuser - Nhập khẩu chính hãng từ thương hiệu Melitta, Đức",,,,,,,,,,,107730,0,0,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,10568187216,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",4. Carraro bean,Carraro,3,12,0,0,0,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý","Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",4. Carraro bean,Carraro,10568187216,2432,0,216,2,0,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",0,0,0,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,10868192504,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",4. Carraro bean,Carraro,1,1,0,0,0,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý","Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",4. Carraro bean,Carraro,10868192504,2400,0,88,1,0,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,12248183780,"Máy pha cà phê tự động Melitta Avanza Titan - Nhập khẩu chính hãng 100% từ thương hiệu Melitta, Đức",5. Máy pha cà phê tự động Melitta,Melitta,2,2,0,0,0,"Máy pha cà phê tự động Melitta Avanza Titan - Nhập khẩu chính hãng 100% từ thương hiệu Melitta, Đức",,,,,,,,,,,0,0,0,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,12651682939,"Dung dịch làm sạch hệ thống sữa máy pha cà phê - Perfect Clean Milk System Cleaner-Nhập khẩu chính hãng từ Melitta, Đức",6. Other Melitta products,Melitta,1,1,0,0,0,"Dung dịch làm sạch hệ thống sữa máy pha cà phê - Perfect Clean Milk System Cleaner-Nhập khẩu chính hãng từ Melitta, Đức",,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,13119554022,Combo 03 hộp cà phê viên nén Carraro - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,3. Carraro capsules,Carraro,4,11,1,1,456062,Combo 03 hộp cà phê viên nén Carraro - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,,,,,,,,,,,456062,0,1,2,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,13246009344,Combo trải nghiệm Mix ngẫu nhiên 6 hộp cà phê viên nén Carraro (Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso),3. Carraro capsules,Carraro,4,7,0,0,0,Combo trải nghiệm Mix ngẫu nhiên 6 hộp cà phê viên nén Carraro (Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso),,,,,,,,,,,0,0,1,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,13348395624,"Combo 4 hộp Cà phê viên nén Carraro ngẫu nhiên-Nhập khẩu chính hãng từ Carraro, Ý -Tương thích với máy capsule Nespresso",3. Carraro capsules,Carraro,2,2,0,0,0,"Combo 4 hộp Cà phê viên nén Carraro ngẫu nhiên-Nhập khẩu chính hãng từ Carraro, Ý -Tương thích với máy capsule Nespress",,,,,,,,,,,0,0,1,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,14018688016,Máy xay sinh tố đá xay chuyên nghiệp Vitamix Drink Machine Advance® - Nhập khẩu chính hãng từ Mỹ,15. Máy xay sinh tố Vitamix,Vitamix,5,11,0,0,0,Máy xay sinh tố đá xay chuyên nghiệp Vitamix Drink Machine Advance® - Nhập khẩu chính hãng từ Mỹ,,,,,,,,,,,0,0,1,4,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,14867211186,Máy xay sinh tố chống ồn Vitamix The Quiet One - Nhập khẩu từ Mỹ,15. Máy xay sinh tố Vitamix,Vitamix,7,11,0,0,0,Máy xay sinh tố chống ồn Vitamix The Quiet One - Nhập khẩu từ Mỹ,,,,,,,,,,,0,0,1,6,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,15197931698,Combo Cà phê viên nén nhôm Carraro Gran Crema - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,3,4,1,1,86490,Combo Cà phê viên nén nhôm Carraro Gran Crema - Nhập khẩu từ Ý,,,,,,,,,,,86490,0,0,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,15300173415,"Dung dịch lọc cặn máy pha cà phê Anti Calc Bio Liquid Multi Usage 250ml - Nhập khẩu chính hãng 100% từ Melitta, Đức",6. Other Melitta products,Melitta,1,1,0,0,0,"Dung dịch lọc cặn máy pha cà phê Anti Calc Bio Liquid Multi Usage 250ml - Nhập khẩu chính hãng 100% từ Melitta, Đức",,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,15618691283,Cối xay Vitamix Advance® Container - Nhập khẩu chính hãng từ Mỹ,16. Other Vitamix products,Vitamix,1,1,0,0,0,Cối xay Vitamix Advance® Container - Nhập khẩu chính hãng từ Mỹ,,,,,,,,,,,0,0,0,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,18021081420,Máy pha cà phê giấy lọc Melitta AromaFresh - Tích hợp máy xay cà phê - Nhập khẩu từ Đức,6. Other Melitta products,Melitta,1,1,0,0,0,Máy pha cà phê giấy lọc Melitta AromaFresh - Tích hợp máy xay cà phê - Nhập khẩu từ Đức,,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,18091706749,Combo Cà phê viên nén nhôm Decerato Carraro (Cà phê Dewaxed) - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,1,1,0,0,0,Combo Cà phê viên nén nhôm Decerato Carraro (Cà phê Dewaxed) - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,18503301358,Máy pha cà phê Nuova Simonelli Appia Life 2Gr Volumetric - Nhập khẩu 100% từ Ý,18. Máy pha cà phê Nuova Simonelli,Nouva Simonelli,1,1,0,0,0,Máy pha cà phê Nuova Simonelli Appia Life 2Gr Volumetric - Nhập khẩu 100% từ Ý,,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,18583263610,Máy xay cà phê Eureka Mignon Zero - Nhập khẩu chính hãng từ Ý,7.1. Máy xay cà phê Eureka,Eureka,1,1,0,0,0,Máy xay cà phê Eureka Mignon Zero - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,0,1,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,18922708683,Máy pha cà phê văn phòng tự động Melitta Caffeo Passione OT - Nhập khẩu chính hãng từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,1,1,0,0,0,Máy pha cà phê văn phòng tự động Melitta Caffeo Passione OT - Nhập khẩu chính hãng từ Đức,,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
Shopee,2024-08-23,19255894847,Máy xay cà phê Nuova Simonelli MDH On Demand - Nhập khẩu từ Ý,20. Máy xay cà phê Nuova Simonelli,Nouva Simonelli,1,1,0,0,0,Máy xay cà phê Nuova Simonelli MDH On Demand - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,0,2024,8,4,0,3,0,0,0,0
